subset_key,row_id,label,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
5_9,10322,288200.0,-117.76,33.87,16.0,3182.0,429.0,1663.0,428.0,7.0592
2_9,10323,380000.0,-117.78,33.81,23.0,1986.0,278.0,826.0,260.0,7.7752
5_9,10324,417000.0,-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074
3_6,10325,231400.0,-117.8,33.79,13.0,2021.0,362.0,1081.0,341.0,4.3269
9_9,10326,283200.0,-117.79,33.8,11.0,10535.0,1620.0,4409.0,1622.0,6.67
8_9,10327,353100.0,-117.77,33.85,13.0,5415.0,827.0,2061.0,714.0,7.3681
5_9,10328,410500.0,-117.76,33.84,15.0,3764.0,510.0,1448.0,468.0,8.7124
6_9,10329,270500.0,-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207
5_9,10330,300700.0,-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415
8_9,10331,266400.0,-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274
5_9,10332,500001.0,-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316
2_9,10333,388300.0,-117.75,33.83,14.0,2452.0,296.0,954.0,275.0,8.2375
7_9,10334,314000.0,-117.74,33.85,4.0,5416.0,820.0,1753.0,583.0,6.9544
8_9,10335,413700.0,-117.78,33.82,12.0,6208.0,750.0,2443.0,739.0,9.1808
0_9,10336,500001.0,-117.76,33.81,2.0,582.0,70.0,199.0,64.0,7.1193
6_8,10337,230700.0,-117.81,33.8,25.0,2765.0,475.0,1666.0,474.0,6.0531
9_6,10338,204600.0,-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564
0_9,10339,388700.0,-117.8,33.81,14.0,1206.0,142.0,572.0,149.0,8.847
5_9,10340,290300.0,-117.8,33.78,18.0,3548.0,474.0,1506.0,449.0,6.925
8_7,10341,242000.0,-117.8,33.78,17.0,4138.0,805.0,2442.0,780.0,4.7804
7_8,10342,237100.0,-117.69,33.8,5.0,3178.0,631.0,1467.0,581.0,5.2541
2_9,10343,286900.0,-117.66,33.61,16.0,2022.0,254.0,789.0,270.0,8.4112
7_9,10344,256600.0,-117.66,33.62,16.0,4065.0,661.0,1962.0,636.0,6.2177
7_8,10345,227400.0,-117.67,33.61,24.0,3859.0,661.0,1972.0,624.0,5.7871
6_8,10346,248400.0,-117.66,33.61,17.0,3464.0,519.0,1713.0,530.0,6.0471
2_9,10347,274000.0,-117.66,33.61,21.0,1932.0,266.0,860.0,286.0,7.1497
1_9,10348,279600.0,-117.66,33.6,24.0,1684.0,232.0,781.0,230.0,6.8667
6_9,10349,278100.0,-117.66,33.6,25.0,3745.0,522.0,1648.0,496.0,7.5488
7_8,10350,243200.0,-117.67,33.61,23.0,3588.0,577.0,1695.0,569.0,6.1401
9_5,10351,143100.0,-117.68,33.63,16.0,5218.0,1187.0,2701.0,1125.0,3.929
9_9,10352,257400.0,-117.68,33.63,13.0,5830.0,921.0,2897.0,891.0,6.2403
9_6,10353,202200.0,-117.67,33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063
5_7,10354,186400.0,-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369
1_8,10355,272500.0,-117.6,33.72,36.0,1317.0,228.0,531.0,214.0,5.6346
5_9,10356,266000.0,-117.67,33.6,25.0,3164.0,449.0,1517.0,453.0,6.7921
8_9,10357,288100.0,-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791
0_9,10358,314800.0,-117.67,33.6,20.0,1213.0,171.0,565.0,170.0,7.2592
4_9,10359,315600.0,-117.66,33.58,16.0,3016.0,394.0,1172.0,382.0,7.5196
1_9,10360,280300.0,-117.67,33.57,18.0,1614.0,210.0,692.0,209.0,7.9294
6_9,10361,286600.0,-117.66,33.57,16.0,4277.0,565.0,1642.0,549.0,8.0082
9_5,10362,197200.0,-117.7,33.62,16.0,9653.0,2000.0,4732.0,1922.0,3.7361
6_9,10363,282700.0,-117.69,33.62,18.0,4265.0,581.0,2025.0,544.0,6.4598
5_8,10364,248000.0,-117.68,33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689
6_6,10365,236200.0,-117.69,33.61,16.0,3010.0,580.0,1649.0,538.0,4.0221
5_9,10366,303900.0,-117.68,33.6,19.0,3913.0,460.0,1646.0,454.0,7.2147
2_8,10367,234800.0,-117.65,33.65,16.0,1538.0,260.0,835.0,259.0,5.5779
6_9,10368,250800.0,-117.66,33.64,17.0,3173.0,501.0,1555.0,520.0,6.7079
6_8,10369,164100.0,-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645
9_9,10370,237900.0,-117.66,33.65,13.0,8527.0,1364.0,4597.0,1393.0,6.2242
6_9,10371,251900.0,-117.65,33.65,15.0,3485.0,519.0,1740.0,485.0,6.7543
5_9,10372,351300.0,-117.65,33.63,16.0,3388.0,425.0,1395.0,427.0,8.4471
8_9,10373,294800.0,-117.65,33.65,15.0,4713.0,671.0,2197.0,673.0,7.5426
7_8,10374,223300.0,-117.66,33.63,16.0,3299.0,610.0,1967.0,604.0,5.5085
5_9,10375,288700.0,-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814
8_9,10376,484100.0,-117.62,33.64,2.0,7826.0,893.0,2985.0,790.0,10.1531
7_9,10377,436600.0,-117.64,33.63,10.0,4814.0,643.0,1808.0,588.0,8.798
4_9,10378,293200.0,-117.64,33.64,11.0,2422.0,429.0,810.0,395.0,6.1935
9_8,10379,216600.0,-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132
8_5,10380,196700.0,-117.63,33.62,9.0,4257.0,785.0,1293.0,745.0,3.7139
6_6,10381,238000.0,-117.63,33.63,6.0,3068.0,549.0,985.0,536.0,4.2009
4_9,10382,275000.0,-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899
8_4,10383,184800.0,-117.64,33.62,16.0,3970.0,771.0,1202.0,734.0,3.4115
8_8,10384,257800.0,-117.66,33.62,16.0,5175.0,799.0,2717.0,813.0,6.1493
8_9,10385,278700.0,-117.65,33.6,15.0,5736.0,800.0,2529.0,762.0,6.4114
8_8,10386,247900.0,-117.64,33.61,14.0,5232.0,810.0,3041.0,839.0,5.826
4_8,10387,316100.0,-117.65,33.6,13.0,2319.0,430.0,1004.0,380.0,5.133
4_9,10388,348000.0,-117.64,33.59,4.0,3274.0,383.0,1312.0,390.0,8.1611
6_9,10389,357600.0,-117.66,33.58,6.0,4186.0,515.0,1794.0,541.0,9.6986
5_6,10390,195600.0,-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542
1_9,10391,331400.0,-117.65,33.58,2.0,2411.0,354.0,703.0,217.0,7.8061
4_8,10392,214200.0,-117.66,33.57,16.0,2483.0,443.0,1357.0,400.0,5.5545
3_9,10393,337900.0,-117.65,33.59,8.0,2649.0,340.0,1238.0,354.0,8.0409
3_7,10394,170800.0,-117.67,33.54,16.0,2102.0,350.0,1003.0,328.0,4.7981
5_7,10395,181800.0,-117.67,33.54,15.0,2423.0,435.0,1366.0,423.0,4.8906
8_5,10396,222300.0,-117.67,33.55,6.0,3157.0,721.0,1695.0,710.0,3.7609
7_7,10397,184400.0,-117.67,33.56,4.0,3289.0,728.0,1345.0,632.0,4.6863
2_8,10398,286000.0,-117.64,33.51,15.0,1743.0,254.0,943.0,274.0,5.9339
0_9,10399,363200.0,-117.64,33.51,14.0,1343.0,175.0,650.0,184.0,7.2648
0_8,10400,447400.0,-117.55,33.52,15.0,426.0,62.0,133.0,45.0,5.136
4_9,10401,378200.0,-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765
7_9,10402,495400.0,-117.58,33.6,5.0,5348.0,659.0,1862.0,555.0,11.0567
9_9,10403,302000.0,-117.49,33.64,3.0,8874.0,1302.0,3191.0,1027.0,6.8588
1_9,10404,279800.0,-117.59,33.67,29.0,1223.0,215.0,633.0,204.0,6.5143
0_9,10405,483300.0,-117.53,33.69,6.0,454.0,102.0,213.0,43.0,10.9704
2_8,10406,167800.0,-117.59,33.66,3.0,1206.0,256.0,563.0,287.0,5.1589
7_8,10407,215000.0,-117.58,33.66,4.0,3305.0,644.0,1693.0,597.0,5.2497
4_8,10408,190300.0,-117.58,33.65,4.0,2000.0,422.0,833.0,386.0,5.7709
1_8,10409,260800.0,-117.59,33.66,4.0,1318.0,218.0,673.0,225.0,6.0722
9_7,10410,151900.0,-117.59,33.65,2.0,4860.0,1193.0,2332.0,1073.0,4.5022
6_9,10411,233900.0,-117.6,33.65,4.0,3134.0,504.0,1599.0,485.0,6.2464
7_9,10412,284900.0,-117.61,33.67,3.0,4541.0,720.0,1600.0,583.0,6.8004
9_7,10413,204000.0,-117.64,33.66,6.0,5221.0,1217.0,2597.0,1119.0,4.6076
4_6,10414,182800.0,-117.59,33.65,4.0,1793.0,390.0,897.0,386.0,4.2463
5_4,10415,500001.0,-117.58,33.65,4.0,1606.0,498.0,815.0,426.0,3.375
8_8,10416,219000.0,-117.61,33.63,2.0,4678.0,817.0,1970.0,712.0,6.1078
8_9,10417,500001.0,-117.65,33.53,7.0,6814.0,785.0,2175.0,681.0,10.49
5_6,10418,500001.0,-117.62,33.42,23.0,2656.0,515.0,998.0,435.0,4.0294
8_8,10419,500001.0,-117.63,33.38,12.0,5744.0,1054.0,2104.0,847.0,5.1482
4_8,10420,402900.0,-117.61,33.41,35.0,2556.0,404.0,946.0,399.0,6.1557
8_6,10421,282000.0,-117.61,33.42,31.0,3959.0,856.0,1919.0,775.0,4.0313
4_7,10422,309200.0,-117.6,33.41,29.0,2193.0,389.0,922.0,387.0,4.5476
1_9,10423,294200.0,-117.62,33.47,4.0,1812.0,255.0,661.0,211.0,6.487
6_8,10424,363500.0,-117.63,33.45,5.0,3549.0,604.0,1571.0,534.0,5.3705
2_9,10425,310800.0,-117.63,33.47,4.0,1969.0,280.0,805.0,271.0,7.6012
1_7,10426,220700.0,-117.61,33.45,6.0,950.0,184.0,426.0,186.0,4.7237
9_9,10427,387300.0,-117.63,33.46,7.0,7684.0,1088.0,2812.0,1057.0,6.3401
1_9,10428,325500.0,-117.64,33.45,26.0,1528.0,234.0,607.0,218.0,6.2871
3_4,10429,249400.0,-117.65,33.42,25.0,2174.0,428.0,603.0,352.0,3.3967
0_7,10430,284100.0,-117.64,33.45,27.0,334.0,56.0,130.0,46.0,4.875
4_4,10431,247100.0,-117.62,33.43,27.0,1835.0,413.0,1221.0,377.0,3.2232
8_4,10432,231000.0,-117.62,33.43,27.0,3858.0,1062.0,2321.0,873.0,3.3155
4_3,10433,231300.0,-117.62,33.43,24.0,1296.0,384.0,850.0,367.0,2.7545
6_5,10434,370800.0,-117.65,33.4,17.0,2737.0,654.0,910.0,492.0,3.5729
8_6,10435,240600.0,-117.62,33.43,23.0,4052.0,955.0,1950.0,859.0,4.0647
3_2,10436,187500.0,-117.61,33.43,33.0,1150.0,383.0,604.0,317.0,2.3545
1_3,10437,190600.0,-117.62,33.42,27.0,1005.0,266.0,460.0,243.0,3.1029
3_3,10438,310000.0,-117.62,33.42,27.0,1444.0,412.0,597.0,311.0,3.1395
5_8,10439,243800.0,-117.6,33.45,4.0,2369.0,566.0,996.0,435.0,5.4031
9_6,10440,341300.0,-117.59,33.44,3.0,5813.0,1264.0,2363.0,1041.0,4.3897
7_6,10441,252100.0,-117.59,33.4,22.0,3167.0,743.0,1797.0,642.0,4.0076
5_8,10442,246000.0,-117.59,33.41,17.0,2248.0,448.0,878.0,423.0,5.1298
5_7,10443,280600.0,-117.6,33.42,23.0,2482.0,461.0,1048.0,425.0,4.665
4_6,10444,346500.0,-117.61,33.43,24.0,2303.0,399.0,851.0,379.0,3.9875
6_8,10445,414000.0,-117.6,33.43,21.0,3951.0,562.0,1392.0,543.0,5.1439
2_9,10446,346200.0,-117.61,33.44,17.0,2036.0,272.0,713.0,265.0,6.5954
6_9,10447,358800.0,-117.59,33.43,14.0,3223.0,484.0,1230.0,488.0,6.5964
7_0,10448,500001.0,-117.67,33.47,22.0,2728.0,616.0,1081.0,566.0,1.6393
6_7,10449,277800.0,-117.67,33.46,24.0,3571.0,722.0,1409.0,543.0,4.6518
5_9,10450,500001.0,-117.67,33.44,25.0,2994.0,519.0,903.0,410.0,6.6852
2_8,10451,300000.0,-117.67,33.46,18.0,1679.0,271.0,783.0,257.0,5.3999
3_7,10452,288100.0,-117.66,33.46,26.0,2073.0,370.0,952.0,340.0,5.0877
1_7,10453,312700.0,-117.66,33.46,28.0,1261.0,233.0,609.0,242.0,5.1024
0_2,10454,500001.0,-117.66,33.48,22.0,809.0,180.0,334.0,157.0,2.3846
4_6,10455,248800.0,-117.65,33.49,16.0,2223.0,454.0,628.0,382.0,4.3603
3_8,10456,271600.0,-117.64,33.49,3.0,2516.0,429.0,781.0,337.0,5.6197
7_8,10457,402200.0,-117.65,33.48,10.0,3484.0,582.0,1469.0,556.0,5.4188
0_9,10458,500001.0,-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502
6_9,10459,353600.0,-117.63,33.5,12.0,3619.0,536.0,1506.0,492.0,7.2013
6_9,10460,256000.0,-117.63,33.47,4.0,2320.0,405.0,1408.0,477.0,6.3369
9_8,10461,277300.0,-117.65,33.46,19.0,7034.0,1139.0,2824.0,1068.0,6.0873
4_8,10462,275900.0,-117.64,33.48,12.0,2007.0,397.0,1033.0,373.0,5.6754
9_8,10463,239300.0,-117.65,33.45,15.0,7468.0,1275.0,3033.0,1217.0,5.49
7_9,10464,500001.0,-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983
7_7,10465,381200.0,-117.76,33.48,38.0,3832.0,809.0,1332.0,636.0,5.0044
2_9,10466,500001.0,-117.74,33.51,29.0,1720.0,269.0,612.0,258.0,7.8239
8_9,10467,420600.0,-117.73,33.53,3.0,6388.0,920.0,2129.0,819.0,7.8915
8_7,10468,244800.0,-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821
2_8,10469,251300.0,-117.72,33.53,14.0,1672.0,295.0,704.0,293.0,5.1129
7_8,10470,324000.0,-117.72,33.51,17.0,3617.0,597.0,1176.0,571.0,5.133
6_8,10471,500001.0,-117.72,33.49,4.0,3623.0,734.0,1129.0,530.0,5.7281
2_9,10472,500001.0,-117.73,33.49,17.0,2168.0,290.0,654.0,279.0,9.8321
7_9,10473,295900.0,-117.73,33.51,5.0,4549.0,786.0,1238.0,632.0,6.1785
5_9,10474,288100.0,-117.69,33.6,19.0,3562.0,439.0,1584.0,470.0,6.4211
2_9,10475,265900.0,-117.68,33.6,24.0,1956.0,262.0,969.0,256.0,6.8154
3_8,10476,227000.0,-117.69,33.6,17.0,2150.0,361.0,1194.0,335.0,5.4622
4_3,10477,216900.0,-117.7,33.6,16.0,2092.0,489.0,877.0,392.0,3.0461
4_4,10478,279500.0,-117.69,33.6,16.0,2205.0,393.0,1333.0,402.0,3.475
5_9,10479,332000.0,-117.69,33.6,12.0,3258.0,421.0,1464.0,435.0,6.5413
5_9,10480,348100.0,-117.69,33.59,13.0,3320.0,426.0,1432.0,431.0,7.9283
5_9,10481,314000.0,-117.68,33.59,12.0,3473.0,466.0,1569.0,450.0,8.8636
9_9,10482,330000.0,-117.69,33.58,5.0,6678.0,1011.0,2877.0,982.0,7.5177
1_9,10483,500001.0,-117.68,33.59,8.0,2327.0,263.0,899.0,236.0,14.9009
3_9,10484,500001.0,-117.69,33.58,8.0,2887.0,351.0,1176.0,351.0,10.3953
8_8,10485,285600.0,-117.68,33.47,7.0,4458.0,731.0,1731.0,704.0,6.126
2_7,10486,231400.0,-117.68,33.48,15.0,1786.0,299.0,727.0,293.0,5.0527
4_6,10487,214500.0,-117.68,33.49,17.0,2232.0,372.0,1072.0,385.0,4.245
8_3,10488,106300.0,-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,2.8357
6_1,10489,183300.0,-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935
0_9,10490,250000.0,-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163
5_9,10491,480800.0,-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323
7_9,10492,294300.0,-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568
6_9,10493,288500.0,-117.69,33.48,25.0,3240.0,481.0,1462.0,497.0,6.1815
2_8,10494,305600.0,-117.69,33.47,13.0,2020.0,378.0,679.0,290.0,5.756
6_6,10495,189600.0,-117.66,33.51,18.0,2626.0,530.0,1302.0,522.0,4.0167
3_7,10496,186300.0,-117.66,33.5,16.0,1956.0,346.0,862.0,326.0,4.4732
5_6,10497,120400.0,-117.67,33.51,17.0,2112.0,480.0,1893.0,433.0,4.0388
3_4,10498,126400.0,-117.67,33.51,18.0,1645.0,393.0,1490.0,355.0,3.4792
1_3,10499,184400.0,-117.67,33.51,19.0,1258.0,246.0,545.0,227.0,2.9762
7_5,10500,300000.0,-117.69,33.47,23.0,3499.0,722.0,1480.0,634.0,3.86
3_6,10501,320800.0,-117.7,33.47,20.0,1577.0,363.0,764.0,333.0,4.1563
6_5,10502,305600.0,-117.7,33.47,21.0,2208.0,534.0,1423.0,482.0,3.5915
7_5,10503,243800.0,-117.69,33.47,19.0,2595.0,621.0,1728.0,571.0,3.668
4_5,10504,350000.0,-117.7,33.47,21.0,1857.0,399.0,881.0,380.0,3.8403
1_5,10505,500001.0,-117.72,33.43,5.0,1889.0,359.0,616.0,246.0,3.8992
4_8,10506,315500.0,-117.68,33.55,5.0,2262.0,427.0,1016.0,402.0,6.065
4_9,10507,341400.0,-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618
7_8,10508,322800.0,-117.68,33.52,5.0,3621.0,632.0,1546.0,567.0,5.753
7_9,10509,318300.0,-117.69,33.55,9.0,3856.0,571.0,1646.0,576.0,6.8007
2_9,10510,272000.0,-117.69,33.54,20.0,1767.0,280.0,801.0,284.0,6.5394
8_8,10511,282900.0,-117.69,33.53,17.0,5041.0,778.0,2396.0,801.0,6.0868
6_4,10512,325000.0,-117.69,33.52,4.0,2142.0,625.0,1176.0,483.0,3.4455
7_9,10513,279000.0,-117.7,33.51,2.0,5261.0,763.0,1460.0,599.0,6.8279
9_7,10514,278200.0,-117.69,33.52,3.0,7374.0,1444.0,3214.0,1279.0,4.538
9_8,10515,288500.0,-117.7,33.53,5.0,6698.0,1254.0,2834.0,1139.0,5.9088
4_8,10516,340900.0,-117.71,33.52,17.0,2486.0,417.0,876.0,361.0,6.1007
2_9,10517,487000.0,-117.71,33.51,11.0,2198.0,252.0,883.0,281.0,13.1477
7_9,10518,500001.0,-117.71,33.51,12.0,4676.0,698.0,1543.0,598.0,6.379
9_9,10519,500001.0,-117.68,33.57,2.0,10008.0,1453.0,3550.0,1139.0,10.1122
1_9,10520,384200.0,-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275
1_8,10521,274300.0,-117.69,33.55,3.0,1618.0,266.0,710.0,246.0,6.0743
7_9,10522,354700.0,-117.7,33.54,4.0,4956.0,693.0,1802.0,625.0,7.9338
4_9,10523,262100.0,-117.7,33.55,12.0,2459.0,390.0,1054.0,391.0,7.1736
2_9,10524,298500.0,-117.7,33.56,2.0,2112.0,305.0,703.0,261.0,6.9343
6_6,10525,183300.0,-117.7,33.56,3.0,2443.0,637.0,1033.0,548.0,4.1379
8_4,10526,138500.0,-117.7,33.57,4.0,3283.0,911.0,1512.0,782.0,3.3125
7_9,10527,453800.0,-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415
3_9,10528,318300.0,-117.71,33.54,15.0,2460.0,368.0,962.0,320.0,7.3878
6_7,10529,187500.0,-117.71,33.58,2.0,2530.0,562.0,1066.0,510.0,4.6336
2_5,10530,119900.0,-117.7,33.57,9.0,1204.0,355.0,469.0,293.0,3.6196
7_6,10531,226000.0,-117.71,33.57,4.0,3289.0,753.0,1285.0,651.0,4.045
8_7,10532,144300.0,-117.71,33.57,6.0,3673.0,881.0,1846.0,768.0,4.877
4_9,10533,268500.0,-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661
1_7,10534,173000.0,-117.69,33.51,4.0,1223.0,275.0,505.0,244.0,4.6607
4_8,10535,245400.0,-117.7,33.5,4.0,2351.0,445.0,834.0,397.0,5.5677
1_9,10536,397700.0,-117.71,33.49,5.0,1680.0,254.0,617.0,231.0,8.583
9_9,10537,434700.0,-117.7,33.5,4.0,7474.0,1037.0,2969.0,1007.0,8.7591
5_9,10538,336700.0,-117.7,33.48,10.0,3458.0,638.0,1156.0,470.0,6.3579
9_9,10539,340300.0,-117.7,33.48,6.0,16590.0,2696.0,6223.0,2357.0,6.3088
7_9,10540,368500.0,-117.71,33.47,14.0,3894.0,672.0,1490.0,629.0,6.5206
9_7,10541,454100.0,-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89
5_8,10542,345700.0,-117.71,33.47,17.0,2681.0,454.0,830.0,410.0,5.5507
9_3,10543,162500.0,-117.7,33.68,29.0,5650.0,1084.0,3985.0,1056.0,2.8192
7_9,10544,355100.0,-117.76,33.71,14.0,4321.0,582.0,2025.0,578.0,8.3634
6_4,10545,158300.0,-117.75,33.71,15.0,2849.0,537.0,878.0,520.0,3.2841
7_9,10546,344900.0,-117.76,33.7,12.0,4025.0,574.0,2042.0,588.0,7.9125
2_9,10547,337100.0,-117.77,33.71,15.0,2102.0,295.0,1060.0,303.0,7.3141
8_8,10548,207500.0,-117.77,33.7,3.0,3636.0,749.0,1486.0,696.0,5.5464
7_5,10549,137500.0,-117.77,33.7,4.0,2446.0,622.0,1315.0,560.0,3.7147
8_8,10550,274600.0,-117.69,33.65,16.0,5805.0,852.0,2356.0,795.0,6.1062
5_9,10551,307400.0,-117.71,33.65,16.0,3774.0,456.0,1587.0,430.0,8.6088
5_9,10552,355600.0,-117.7,33.65,16.0,3388.0,492.0,1249.0,463.0,6.1863
3_9,10553,308900.0,-117.71,33.64,14.0,2945.0,356.0,1293.0,335.0,8.111
2_8,10554,220600.0,-117.71,33.63,16.0,1565.0,274.0,950.0,280.0,5.8399
5_7,10555,241800.0,-117.71,33.63,16.0,2497.0,500.0,1357.0,456.0,4.5909
3_4,10556,219700.0,-117.71,33.63,16.0,1641.0,354.0,945.0,318.0,3.4261
8_8,10557,286800.0,-117.7,33.63,16.0,4428.0,745.0,1525.0,682.0,5.2325
1_1,10558,67500.0,-117.72,33.64,16.0,1230.0,242.0,380.0,246.0,2.2969
6_7,10559,225600.0,-117.7,33.62,19.0,2957.0,492.0,1639.0,495.0,5.0686
5_8,10560,241700.0,-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584
4_8,10561,242800.0,-117.71,33.62,22.0,2520.0,387.0,1338.0,391.0,5.8898
7_9,10562,386100.0,-117.76,33.72,11.0,4508.0,618.0,1993.0,573.0,10.4498
4_9,10563,368700.0,-117.76,33.72,14.0,3011.0,388.0,1359.0,371.0,7.9739
4_9,10564,362500.0,-117.75,33.72,10.0,2464.0,347.0,1241.0,366.0,8.7603
1_6,10565,148400.0,-117.76,33.72,15.0,941.0,266.0,366.0,248.0,4.3636
3_4,10566,108300.0,-117.76,33.71,15.0,1010.0,350.0,470.0,342.0,3.2229
0_6,10567,87500.0,-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167
3_9,10568,350500.0,-117.69,33.66,11.0,2630.0,327.0,1256.0,352.0,8.2953
8_9,10569,225700.0,-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501
9_8,10570,309200.0,-117.67,33.67,5.0,10534.0,2035.0,4656.0,1863.0,5.7797
9_7,10571,237400.0,-117.67,33.66,4.0,10175.0,2181.0,4762.0,1929.0,4.7341
9_8,10572,239900.0,-117.68,33.65,6.0,10395.0,1915.0,4783.0,1811.0,5.928
9_9,10573,243400.0,-117.64,33.68,4.0,5687.0,970.0,2677.0,938.0,6.5069
0_1,10574,500001.0,-117.7,33.72,6.0,211.0,51.0,125.0,44.0,1.9659
8_9,10575,302000.0,-117.69,33.65,15.0,5394.0,748.0,2383.0,706.0,7.5619
8_9,10576,326600.0,-117.7,33.64,15.0,5743.0,773.0,2380.0,773.0,8.1926
1_7,10577,273800.0,-117.69,33.63,23.0,1444.0,260.0,792.0,253.0,4.9079
7_8,10578,215800.0,-117.69,33.64,18.0,3783.0,654.0,1843.0,623.0,5.7559
4_9,10579,262000.0,-117.69,33.64,16.0,2592.0,372.0,1279.0,383.0,6.9741
9_3,10580,162500.0,-117.82,33.71,9.0,5206.0,992.0,4660.0,978.0,2.885
5_9,10581,272800.0,-117.82,33.72,24.0,3260.0,458.0,1383.0,442.0,6.5987
0_1,10582,261300.0,-117.81,33.73,17.0,1063.0,189.0,363.0,183.0,2.1719
6_7,10583,201400.0,-117.8,33.72,16.0,2617.0,506.0,1317.0,511.0,4.821
3_9,10584,302400.0,-117.81,33.71,16.0,2666.0,387.0,1227.0,347.0,7.3769
6_9,10585,276500.0,-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6.8634
2_8,10586,187200.0,-117.77,33.7,15.0,1392.0,267.0,681.0,263.0,5.4248
3_5,10587,184100.0,-117.77,33.69,14.0,1413.0,372.0,744.0,338.0,3.7988
0_7,10588,154000.0,-117.77,33.69,15.0,500.0,113.0,261.0,116.0,5.0631
3_1,10589,55000.0,-117.77,33.69,16.0,1666.0,341.0,479.0,336.0,2.1406
8_8,10590,238900.0,-117.78,33.69,16.0,4702.0,806.0,2529.0,814.0,5.1299
3_8,10591,315600.0,-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115
6_8,10592,295500.0,-117.78,33.69,16.0,3400.0,501.0,1575.0,488.0,6.0961
5_9,10593,325500.0,-117.8,33.69,16.0,2745.0,447.0,1429.0,411.0,6.8219
1_8,10594,313900.0,-117.79,33.69,16.0,1532.0,240.0,679.0,248.0,5.7115
2_9,10595,326100.0,-117.79,33.68,16.0,1998.0,308.0,818.0,299.0,6.8722
6_7,10596,306700.0,-117.8,33.68,14.0,2635.0,516.0,1150.0,499.0,4.4391
4_6,10597,251000.0,-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083
3_9,10598,328000.0,-117.8,33.69,15.0,2099.0,322.0,873.0,307.0,7.9887
0_5,10599,225000.0,-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3.631
3_9,10600,274100.0,-117.8,33.68,8.0,2032.0,349.0,862.0,340.0,6.9133
3_9,10601,342900.0,-117.81,33.67,8.0,2098.0,342.0,908.0,329.0,7.7589
6_7,10602,242500.0,-117.81,33.67,8.0,2440.0,502.0,1113.0,483.0,4.6019
2_8,10603,199600.0,-117.81,33.67,9.0,1567.0,299.0,675.0,294.0,5.2124
4_9,10604,275000.0,-117.81,33.67,9.0,2435.0,396.0,1194.0,385.0,7.2025
6_9,10605,296600.0,-117.81,33.67,9.0,3279.0,530.0,1447.0,510.0,7.4581
4_8,10606,192200.0,-117.81,33.68,8.0,1964.0,413.0,913.0,406.0,5.1583
3_8,10607,234300.0,-117.78,33.68,15.0,1834.0,330.0,841.0,309.0,6.0634
2_7,10608,236800.0,-117.78,33.68,14.0,1750.0,336.0,852.0,300.0,4.6793
4_9,10609,311500.0,-117.79,33.68,13.0,2636.0,416.0,1137.0,404.0,7.2118
5_6,10610,235600.0,-117.78,33.68,11.0,1994.0,477.0,849.0,411.0,4.0187
2_8,10611,265900.0,-117.79,33.68,9.0,1633.0,295.0,928.0,297.0,5.7858
3_9,10612,375300.0,-117.79,33.68,10.0,2106.0,319.0,1002.0,332.0,8.735
6_8,10613,240000.0,-117.8,33.67,5.0,2638.0,521.0,1179.0,480.0,5.7759
